id,date,bedrooms,bathrooms,sqft_living,sqft_lot,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
1926049210,735710,2,1.0,880,10950,7,880,0,1944,0,98133,47.7332,-122.352,1450,7560,372500.0
1842200040,735415,3,1.5,1300,19163,7,1300,0,1964,0,98052,47.6686,-122.153,1590,9744,425000.0
2623089002,735704,3,2.5,2380,214315,9,2380,0,2000,0,98045,47.4525,-121.748,2400,68824,446250.0
4391600065,735459,2,0.75,520,6862,4,520,0,1924,1980,98010,47.326,-122.037,1170,8756,330000.0
3760500602,735715,3,2.5,2680,17707,9,2680,0,1983,0,98034,47.7031,-122.224,2840,21743,608095.0
6071000265,735623,3,2.5,2140,10136,8,1320,820,1958,0,98006,47.5602,-122.184,1980,11200,550000.0
3222059206,735473,4,2.5,1820,16103,7,1820,0,2004,0,98030,47.3553,-122.196,2120,21277,265000.0
3034200933,735403,4,2.25,1820,8255,7,1320,500,1930,0,98133,47.723,-122.337,1550,7628,399888.0
2028701165,735411,2,1.0,1050,2570,7,850,200,1927,0,98117,47.6764,-122.366,1080,2800,430000.0
5634500234,735731,3,2.5,2100,6092,8,2100,0,2013,0,98028,47.7508,-122.239,2250,8592,554990.0
2310100180,735544,3,2.5,2210,6280,8,2210,0,2003,0,98038,47.35,-122.043,2250,5972,359950.0
2767600921,735407,2,1.0,860,2599,6,860,0,1901,0,98107,47.675,-122.379,1300,3900,405000.0
8835200790,735694,2,1.0,870,4025,7,870,0,1981,0,98034,47.7243,-122.161,1370,3488,280000.0
2473000410,735696,4,2.25,2570,11070,8,2570,0,1966,0,98058,47.4507,-122.152,2210,9600,479950.0
3286800110,735480,5,1.75,2980,53578,9,2230,750,1976,0,98027,47.4908,-122.059,2860,75546,575000.0
1402600110,735655,4,2.25,2360,7733,8,2360,0,1983,0,98058,47.4403,-122.137,2160,7733,392000.0
1126059170,735654,4,2.25,2310,36136,9,2310,0,1977,0,98072,47.7506,-122.122,3930,36136,760500.0
8035350090,735400,3,2.5,2300,9521,8,2300,0,2003,0,98019,47.7447,-121.976,3020,10042,435000.0
6818400110,735570,4,1.5,2040,10488,7,1190,850,1961,0,98188,47.4557,-122.269,1960,10488,261000.0
1683400165,735718,7,4.0,2960,2665,9,1950,1010,1927,2013,98144,47.5835,-122.313,1970,4410,853800.0
1939120450,735375,3,2.5,2670,10496,9,2670,0,1989,0,98074,47.6272,-122.026,2490,8636,657500.0
4137010530,735357,4,2.5,2530,9933,8,2010,520,1990,0,98092,47.2654,-122.216,2140,9933,331950.0
2624039133,735395,3,1.75,1720,5899,8,1220,500,1986,0,98136,47.5399,-122.385,1900,6244,514000.0
2794700120,735488,3,3.5,3090,27598,9,2020,1070,1995,0,98070,47.3541,-122.453,2180,17085,496000.0
2944010210,735647,4,2.5,3930,21894,11,3930,0,1987,0,98052,47.7209,-122.128,3930,20000,1093000.0
8651443360,735543,3,1.0,1120,5200,7,1120,0,1976,0,98042,47.3638,-122.088,1690,5200,195700.0
4039700090,735499,3,2.5,2350,9648,9,2350,0,1966,0,98008,47.6156,-122.108,2320,10512,643403.0
6752601110,735365,4,2.5,2380,7066,7,2380,0,1997,0,98031,47.3982,-122.172,2310,8127,357000.0
8861000210,735696,3,1.75,1480,8163,7,1040,440,1953,0,98004,47.638,-122.206,2170,11124,865000.0
1088700100,735555,3,2.5,2930,9280,10,2930,0,1988,0,98007,47.6335,-122.151,2730,10090,905000.0
7893207925,735528,3,1.5,1290,7100,6,1290,0,1954,0,98198,47.4227,-122.332,1300,7183,265000.0
3449820100,735591,2,2.5,2730,7246,9,2730,0,1998,0,98056,47.512,-122.175,3220,7214,535000.0
1588600110,735456,3,1.0,1290,5440,6,790,500,1929,0,98117,47.6951,-122.367,1220,5464,450000.0
8079040300,735647,4,2.5,2170,7533,8,2170,0,1991,0,98059,47.5057,-122.149,2170,8728,460500.0
7390400026,735561,4,1.75,1850,8580,7,1140,710,1960,0,98178,47.4877,-122.24,2210,9240,315000.0
2425059144,735642,4,2.5,2110,13939,8,1270,840,1978,0,98008,47.6431,-122.113,2140,8882,607500.0
7821200375,735624,2,1.0,960,3235,7,960,0,1916,0,98103,47.661,-122.344,1290,2069,432000.0
8857640710,735465,4,2.5,2590,6139,8,2590,0,2001,0,98038,47.3883,-122.035,2410,6139,479000.0
9558020240,735677,5,2.75,3080,6600,9,3080,0,2002,0,98058,47.4501,-122.122,3080,6600,475000.0
3834000400,735556,3,1.0,1630,8146,7,1630,0,1952,0,98125,47.7293,-122.29,1480,8146,415000.0
461002050,735471,2,1.0,910,5000,6,910,0,1914,0,98117,47.683,-122.374,1480,5000,450000.0
4307351180,735491,5,3.0,3880,8432,7,3880,0,2004,0,98056,47.4806,-122.176,2620,5623,430000.0
984100340,735479,3,1.75,1360,10742,7,960,400,1971,0,98058,47.4351,-122.173,1830,9000,296000.0
8159620260,735425,4,2.25,2560,8927,7,1790,770,1976,0,98001,47.34,-122.271,1920,9669,303000.0
7559600200,735527,4,2.5,2600,6015,8,2600,0,2004,0,98075,47.5971,-122.031,2910,5305,641000.0
1995200320,735639,3,2.25,1220,5739,7,790,430,1984,0,98115,47.6952,-122.326,1870,5739,280000.0
4223000140,735450,3,2.0,1560,9635,7,1260,300,1966,0,98003,47.341,-122.309,1570,8276,260750.0
7215730200,735556,4,2.5,2080,5191,8,2080,0,2001,0,98075,47.5978,-122.017,2170,5518,601000.0
1900600105,735473,3,1.5,1490,6604,6,1490,0,1918,0,98166,47.4683,-122.351,1330,6604,255000.0
8644300200,735389,4,2.75,2020,10720,8,1420,600,1976,0,98052,47.6373,-122.104,2190,10164,555000.0
3262301610,735555,3,1.5,1530,10827,8,1530,0,1955,0,98039,47.6354,-122.234,2050,10827,865000.0
8594400350,735373,3,2.25,1400,31626,7,1140,260,1987,0,98092,47.3029,-122.069,1680,35093,315000.0
4031000260,735390,2,1.0,1730,9610,7,1380,350,1962,0,98001,47.2956,-122.285,1310,9812,200000.0
1454100260,735554,3,1.0,1370,6450,7,1370,0,1948,0,98125,47.7195,-122.288,1550,6898,357000.0
1934800138,735571,2,1.5,1050,934,8,960,90,2007,0,98122,47.6029,-122.309,1470,1885,390000.0
9508500075,735443,5,1.75,2840,10220,7,2210,630,1954,0,98177,47.764,-122.36,2000,9750,462000.0
2946003415,735369,2,1.0,1010,5200,7,1010,0,1955,0,98198,47.4166,-122.323,1580,7500,174500.0
1926049326,735639,2,1.0,1210,7140,6,1210,0,1921,0,98133,47.7225,-122.349,1150,7376,305000.0
7655900187,735634,5,1.75,1720,14040,8,1150,570,1956,0,98133,47.7365,-122.339,1750,7800,449000.0
7452500565,735474,3,2.0,2710,5000,6,2710,0,1951,0,98126,47.5188,-122.373,850,5000,260000.0
2871000400,735365,4,2.5,3110,6142,9,3110,0,2004,0,98052,47.701,-122.111,3200,6826,751000.0
6150200060,735689,2,1.0,1250,9270,7,1250,0,1948,0,98133,47.7284,-122.339,1130,6800,370037.0
3668000830,735470,3,1.75,1900,8910,7,1900,0,1988,0,98092,47.2769,-122.145,1610,8586,229950.0
2473460060,735710,3,1.75,1740,7682,8,1330,410,1978,0,98058,47.4451,-122.126,2010,8820,349000.0
9558021000,735618,4,2.5,2070,3808,8,2070,0,2003,0,98058,47.4498,-122.12,1900,2992,348000.0
1321720160,735600,4,3.0,3610,18948,10,3610,0,1993,0,98023,47.2911,-122.342,3568,18948,510000.0
5029450200,735680,3,1.5,1520,6805,7,1040,480,1981,0,98023,47.2907,-122.367,1440,7041,265000.0
225079036,735605,4,4.0,5545,871200,11,3605,1940,2003,0,98014,47.676,-121.882,3420,871200,937500.0
5255700160,735450,3,1.75,2590,8384,8,1590,1000,1971,0,98011,47.7739,-122.199,2590,8800,485000.0
5683500030,735677,4,1.0,1150,5217,7,1150,0,1951,0,98115,47.6806,-122.287,1220,5217,489000.0
312000295,735620,2,1.0,920,5120,7,920,0,1952,0,98136,47.5569,-122.394,1190,5120,400000.0
9510970520,735400,3,2.5,2110,3600,9,2110,0,2005,0,98052,47.665,-122.082,2540,4384,638000.0
193600200,735403,3,1.75,1170,8740,7,1170,0,1968,0,98052,47.6849,-122.117,1870,8448,440000.0
2568300045,735409,6,2.0,1900,8240,7,1200,700,1964,0,98125,47.7037,-122.296,1900,8240,305000.0
2568300045,735676,6,2.0,1900,8240,7,1200,700,1964,0,98125,47.7037,-122.296,1900,8240,649950.0
8691410310,735642,4,2.5,3290,6012,9,3290,0,2005,0,98075,47.5961,-121.98,3210,6005,680000.0
1656600310,735428,4,2.5,2660,22050,9,2660,0,1996,0,98059,47.4911,-122.125,3060,21111,629000.0
3904940160,735480,3,2.5,2160,7584,8,2160,0,1988,0,98029,47.5751,-122.014,2160,7372,555000.0
1774200060,735401,4,2.75,2700,35362,8,2700,0,1976,0,98077,47.7628,-122.094,2810,35915,669000.0
4137070030,735453,3,2.5,1980,6608,8,1980,0,1994,0,98092,47.2642,-122.213,2150,7495,272000.0
2144800117,735410,4,2.25,2600,9900,7,1600,1000,1965,0,98178,47.4881,-122.237,1770,11250,270000.0
3392100140,735604,3,1.0,1280,9775,6,1280,0,1964,0,98003,47.3262,-122.334,1230,8750,215000.0
2581900060,735690,3,1.5,1710,17707,7,1180,530,1947,0,98040,47.5393,-122.216,2590,9508,690000.0
4058801230,735662,4,1.75,1270,6825,7,1270,0,1950,0,98178,47.5051,-122.242,1800,6930,256000.0
2787320140,735681,3,2.25,1890,7314,7,1100,790,1981,0,98031,47.4121,-122.172,1520,7676,255000.0
263000324,735366,7,4.0,3440,8100,7,3440,0,1970,0,98103,47.6981,-122.349,1420,1560,550000.0
254000695,735726,3,1.0,1190,5280,7,1190,0,1957,0,98146,47.5131,-122.383,1280,5280,410000.0
3013300830,735543,2,1.0,1030,4366,7,1030,0,1912,0,98136,47.5311,-122.384,1890,4499,410000.0
2475201070,735430,3,1.75,1240,4000,7,1240,0,1986,0,98055,47.4728,-122.191,1570,4586,259000.0
798000421,735684,3,1.0,1730,21183,7,1030,700,1955,0,98168,47.5024,-122.332,1610,13000,292000.0
8701600030,735550,5,1.0,1590,5000,7,1190,400,1929,0,98116,47.5752,-122.381,1590,5000,518000.0
8944360390,735662,3,2.5,1760,3097,8,1760,0,1992,0,98029,47.5764,-121.996,1760,3285,485000.0
7968460270,735660,3,2.0,1330,35060,7,1330,0,1989,0,98092,47.3128,-122.13,1660,35100,259500.0
9406570350,735711,4,2.5,2340,5420,8,2340,0,2003,0,98038,47.3773,-122.029,2420,6252,354000.0
686900030,735680,3,2.25,3740,22464,8,2330,1410,1966,0,98004,47.6354,-122.196,2680,19564,999950.0
6071300030,735408,3,1.75,1150,10466,7,1150,0,1959,0,98006,47.5531,-122.177,1350,10384,464500.0
5416500520,735470,3,2.5,1750,4200,7,1750,0,2005,0,98038,47.3605,-122.04,1890,4048,300000.0
1102000270,735415,3,2.75,3890,7216,8,3260,630,1967,2010,98118,47.5445,-122.266,2490,9920,1080000.0
5422430320,735435,4,2.5,1770,6666,7,1770,0,1989,0,98023,47.2877,-122.349,1780,6666,309950.0
3157600340,735493,3,1.0,1160,3700,7,1160,0,1909,0,98106,47.5651,-122.359,1340,3750,315000.0
2061100435,735438,3,1.0,1440,5580,7,1440,0,1908,0,98115,47.6898,-122.326,2010,5580,499950.0
7011201550,735421,4,2.0,2600,4800,8,1400,1200,1953,0,98119,47.637,-122.371,2050,3505,780000.0
2581300055,735558,3,3.25,2640,16090,8,1960,680,1976,0,98040,47.5374,-122.213,3690,15000,885000.0
1344300045,735360,2,1.0,1010,3885,7,1010,0,1906,1990,98112,47.6224,-122.304,1770,4200,500000.0
7575620640,735586,3,2.0,1840,6755,8,1840,0,1989,0,98003,47.3512,-122.305,1790,6459,329000.0
8645500270,735534,4,1.75,1720,7455,7,1020,700,1963,0,98058,47.4669,-122.182,1720,7700,246000.0
1246700136,735590,3,1.5,1280,9600,7,1280,0,1960,0,98033,47.6922,-122.163,1510,10005,405000.0
3211100240,735382,4,1.75,1700,7800,7,1120,580,1981,0,98059,47.4801,-122.158,1560,7800,349000.0
8078100140,735680,4,2.5,1980,12062,8,1980,0,1992,0,98031,47.4038,-122.167,2300,7902,374950.0
6675500105,735443,3,2.0,1160,7217,7,1160,0,1969,0,98034,47.7279,-122.227,1870,9104,306000.0
4040700310,735450,4,1.75,1980,7840,7,990,990,1961,0,98008,47.6226,-122.115,1520,8400,416000.0
6388910160,735407,3,2.5,1960,12476,8,1960,0,1989,0,98056,47.5315,-122.172,2450,12177,560000.0
4023500990,735401,3,1.5,1270,20700,7,1150,120,1948,0,98155,47.7576,-122.296,1990,15000,260000.0
2921049121,735369,3,2.25,2060,38377,8,1560,500,1978,0,98003,47.2752,-122.319,2080,60513,306500.0
7229210060,735578,3,1.75,1980,11274,7,1480,500,1968,0,98058,47.4474,-122.167,1520,8010,299950.0
4137040060,735694,3,2.5,1450,8977,8,1450,0,1990,0,98092,47.2576,-122.214,2410,8850,265500.0
7982600030,735457,3,1.5,1200,12000,7,1200,0,1986,0,98001,47.268,-122.245,1200,9405,219000.0
1775930140,735723,3,1.75,1830,17349,8,1230,600,1977,0,98072,47.7427,-122.109,1840,11694,365000.0
3222079083,735367,3,2.0,2090,42689,7,2090,0,1959,1998,98010,47.3497,-121.944,1890,18276,499000.0
3585210200,735386,3,1.75,1510,8301,7,1510,0,1967,0,98034,47.7243,-122.222,1460,7910,366000.0
2705600069,735719,3,2.25,1310,1264,8,1310,0,2014,0,98117,47.6987,-122.366,1330,2183,514950.0
8691360200,735388,4,2.75,3790,10669,10,3790,0,1999,0,98075,47.5976,-121.983,3750,11634,875000.0
9541600350,735618,3,2.25,2240,8800,8,2240,0,1957,0,98005,47.5937,-122.172,2240,8800,831000.0
8562740400,735368,4,3.25,2740,7266,9,2060,680,2003,0,98027,47.5346,-122.066,3030,6546,689900.0
705700960,735438,3,2.5,1660,10763,7,1660,0,1994,0,98038,47.3812,-122.029,2010,7983,315000.0
3374500520,735717,0,0.0,2460,8049,8,2460,0,1990,0,98031,47.4095,-122.168,2520,8050,355000.0
2645500013,735408,3,1.0,1480,7284,7,970,510,1963,0,98133,47.7757,-122.353,2020,7920,336500.0
5318100200,735380,3,2.75,2640,4050,8,1750,890,1926,0,98112,47.6332,-122.281,1920,3600,1100000.0
2224700045,735449,6,2.0,1900,8057,7,1170,730,1959,0,98133,47.762,-122.335,2090,8626,375000.0
4047200135,735456,3,2.0,2860,24046,9,1700,1160,1985,0,98019,47.7718,-121.904,1460,13648,289275.0
2009000830,735422,4,3.5,3440,6000,8,3440,0,2002,0,98198,47.4077,-122.331,1660,7800,455000.0
6619910240,735409,3,1.75,1640,10695,8,1640,0,1975,0,98034,47.7145,-122.222,2790,9775,505000.0
5288200070,735444,3,1.0,1450,3350,7,1450,0,1919,0,98126,47.5607,-122.378,1340,4255,450000.0
7852110070,735392,3,2.5,2300,7398,8,2300,0,2001,0,98065,47.5369,-121.876,2580,6983,567500.0
740500070,735512,3,1.5,1460,8505,7,1460,0,1955,0,98055,47.4402,-122.195,1580,8505,265000.0
4046601420,735597,3,2.0,1570,14992,8,1570,0,2001,0,98014,47.6965,-121.922,1640,15000,340000.0
2130700860,735718,3,2.0,1540,8885,6,1540,0,1939,0,98019,47.7403,-121.984,1730,5000,375000.0
3975400045,735593,6,3.0,3300,4218,8,2200,1100,1970,0,98103,47.6557,-122.344,1420,4218,920000.0
5451200520,735396,4,2.25,2130,11843,9,2130,0,1972,0,98040,47.5358,-122.225,2380,11643,850000.0
6600400270,735577,3,1.0,1010,9750,7,1010,0,1969,0,98042,47.3244,-122.144,1230,9750,202000.0
624100990,735505,4,3.0,2420,12000,9,2420,0,1984,0,98077,47.7267,-122.063,3100,13020,725000.0
2424059139,735635,3,3.25,3870,33980,10,3150,720,1991,0,98006,47.5589,-122.117,3590,10750,900000.0
2883200875,735635,2,1.5,1960,6000,8,1210,750,1951,0,98103,47.6849,-122.333,2060,6000,680200.0
1917300105,735702,3,1.0,1170,9000,6,1170,0,1918,0,98022,47.2109,-121.987,1280,8160,216500.0
7203000200,735579,3,1.5,1890,7650,7,1890,0,1966,0,98003,47.3454,-122.314,1510,7560,325000.0
9510971070,735457,3,2.5,2250,4134,9,2250,0,2004,0,98052,47.6651,-122.084,2390,4134,675000.0
3760500240,735730,2,0.75,750,16321,4,750,0,1936,0,98034,47.6985,-122.229,3020,10625,435000.0
4068300160,735620,3,1.75,1610,14000,7,1050,560,1977,0,98010,47.3429,-122.036,1550,10080,263500.0
1774220070,735725,4,2.25,2590,36256,8,2590,0,1978,0,98077,47.769,-122.094,2670,35657,550000.0
1563102685,735710,3,2.5,2520,3750,9,2520,0,1995,0,98116,47.5671,-122.404,2250,6200,875000.0
395800370,735699,4,1.0,1340,8400,7,1340,0,1966,0,98023,47.3313,-122.343,1120,8400,246600.0
3918400013,735415,3,2.25,1460,941,8,1460,0,2006,0,98133,47.7145,-122.356,1490,1399,337000.0
1545804820,735548,3,1.75,1380,7500,7,1380,0,1988,0,98038,47.3628,-122.045,1530,7500,240000.0
7811220070,735486,3,1.75,1510,11120,8,1510,0,1984,0,98005,47.5931,-122.158,2660,10800,490000.0
5561100431,735451,5,2.5,2510,83231,7,1260,1250,1975,0,98027,47.4576,-121.984,2460,46431,510000.0
5145100310,735664,3,1.0,910,8008,7,910,0,1971,0,98034,47.726,-122.22,1480,7404,305000.0
255550270,735691,3,2.5,1970,3655,7,1970,0,2003,0,98019,47.7453,-121.984,1970,2952,350000.0
1123049129,735653,3,1.75,1540,6632,7,1070,470,1959,0,98178,47.4973,-122.252,2510,6618,284200.0
9407150310,735626,4,2.5,1980,9757,7,1980,0,1995,0,98038,47.3675,-122.019,1610,6147,357000.0
7732501000,735401,4,2.75,3150,38865,10,2480,670,1986,0,98052,47.7302,-122.106,3150,35880,854000.0
5426300060,735514,3,2.25,2300,15952,8,1150,1150,1963,0,98039,47.6322,-122.232,2200,14284,1000000.0
3797000400,735562,4,2.25,1880,3000,8,1760,120,1909,1977,98103,47.6864,-122.349,1880,3000,616500.0
2877102196,735562,4,2.75,2640,3750,7,1840,800,1911,0,98117,47.6783,-122.363,1690,5000,750000.0
9265200060,735513,6,4.5,3900,9100,8,2870,1030,1979,0,98052,47.6612,-122.137,2080,9216,650000.0
2894700270,735429,4,2.25,2670,10050,8,1420,1250,1962,0,98032,47.3792,-122.28,2190,10050,275000.0
2862100260,735509,4,1.75,1840,4280,7,920,920,1918,0,98105,47.6681,-122.32,1660,4280,540000.0
2730000070,735459,3,1.0,1120,10665,6,1120,0,1961,0,98001,47.2886,-122.274,1240,10639,225000.0
4139400060,735697,4,2.5,2970,9072,10,2970,0,1991,0,98006,47.562,-122.114,2740,8729,845000.0
4365200520,735669,3,2.25,1410,7740,6,1410,0,1923,0,98126,47.523,-122.371,1220,7740,490000.0
3629980350,735576,4,2.5,3060,8167,9,3060,0,2005,0,98029,47.5521,-121.989,2930,4800,753000.0
3211600140,735638,3,1.75,2490,7210,7,1290,1200,1972,0,98034,47.726,-122.198,1610,7210,475000.0
3598600049,735509,1,0.75,840,7203,6,840,0,1949,0,98168,47.4756,-122.301,1560,8603,124000.0
3598600049,735712,1,0.75,840,7203,6,840,0,1949,0,98168,47.4756,-122.301,1560,8603,224000.0
1232001070,735459,2,1.0,1130,3800,7,1130,0,1916,0,98117,47.6862,-122.378,1470,3800,485000.0
7812801925,735408,4,1.75,1850,6000,6,1270,580,1944,0,98178,47.4923,-122.247,1270,6600,230000.0
522059062,735542,4,2.75,2330,14175,7,1800,530,1980,0,98031,47.4193,-122.194,1480,10125,372000.0
4178500640,735725,4,2.5,1880,9426,7,1880,0,1990,0,98042,47.3584,-122.089,1760,7040,306000.0
9528104660,735472,4,3.5,2980,3000,9,2340,640,2008,0,98115,47.6768,-122.326,1810,4545,905000.0
5013500400,735683,4,1.0,1440,6678,7,1040,400,1950,0,98116,47.571,-122.392,1320,6678,440000.0
2550820060,735716,3,1.75,1630,10001,7,1100,530,1977,0,98042,47.3605,-122.12,1630,10001,280000.0
425079046,735443,3,2.5,1778,147823,7,1778,0,1999,0,98014,47.6811,-121.915,2840,43676,435000.0
3905050240,735408,3,2.5,1930,4500,8,1930,0,1990,0,98029,47.5791,-122.001,1770,4500,425000.0
5381000070,735471,2,0.75,1130,11429,7,1130,0,1956,0,98188,47.4526,-122.284,1550,10700,204950.0
1245002445,735428,2,1.75,1650,7500,7,1000,650,1959,0,98033,47.6871,-122.207,2530,9000,670000.0
6865200831,735360,2,1.0,820,2723,7,820,0,1921,0,98103,47.6623,-122.339,1370,3850,475000.0
1446801000,735677,5,2.5,2900,6650,7,1450,1450,1964,0,98168,47.4935,-122.332,1600,8246,352000.0
4038700830,735697,4,1.75,2330,8800,7,1260,1070,1961,0,98008,47.6148,-122.113,2270,8800,575000.0
2742100152,735519,3,2.0,1660,5070,8,1660,0,1950,1990,98108,47.5552,-122.296,2440,6664,491000.0
8691410060,735423,4,2.5,3020,7465,9,3020,0,2004,0,98075,47.5982,-121.98,3100,5587,750000.0
1325059083,735380,4,2.5,1850,50662,8,1430,420,1978,0,98052,47.6535,-122.119,2090,10599,830000.0
2323059074,735423,3,1.0,960,27442,6,960,0,1970,0,98058,47.4676,-122.134,1100,29019,137124.0
7950304075,735458,4,1.0,1150,6000,6,1150,0,1907,0,98118,47.562,-122.283,840,3030,225000.0
3260000340,735406,4,2.5,2130,7300,7,1230,900,1963,0,98005,47.605,-122.167,2130,7560,732600.0
9552701000,735673,4,2.25,2460,8001,8,2460,0,1984,0,98006,47.548,-122.154,2460,9126,818000.0
5469501200,735465,3,2.25,2360,14950,9,2360,0,1978,0,98042,47.3856,-122.158,2720,14388,431000.0
6300500105,735508,2,2.25,1320,1034,7,1320,0,1996,0,98133,47.7039,-122.344,1330,1206,304000.0
4400200060,735527,5,2.0,1910,4667,7,1010,900,1908,0,98112,47.6236,-122.306,1230,2545,650000.0
5422560860,735698,2,2.0,1610,6160,8,1610,0,1977,0,98052,47.6644,-122.13,1750,6305,450000.0
7789000260,735467,4,1.0,1610,8401,7,1610,0,1958,0,98056,47.5104,-122.165,1610,8401,269000.0
8861000060,735598,3,1.0,1160,10732,7,1160,0,1953,0,98004,47.6391,-122.205,2390,13656,875000.0
9350900550,735717,4,2.25,2870,8393,8,1480,1390,1977,0,98040,47.5787,-122.245,2930,9850,890000.0
9560800310,735515,4,2.5,2280,9725,8,2280,0,1986,0,98072,47.7568,-122.141,2140,8780,565000.0
9187200228,735670,2,2.0,1370,1339,8,1150,220,2006,0,98122,47.6021,-122.295,1370,1339,448175.0
7849202190,735590,0,0.0,1470,4800,7,1470,0,1996,0,98065,47.5265,-121.828,1060,7200,235000.0
7215730070,735487,5,3.0,2970,6500,9,2970,0,2000,0,98075,47.5973,-122.018,2970,6588,680000.0
121039083,735635,3,1.75,1460,12367,8,1120,340,1970,0,98023,47.3311,-122.375,1970,18893,629000.0
2770601677,735710,3,3.5,1570,1486,8,1330,240,2000,0,98199,47.652,-122.384,1610,1486,494000.0
3720800070,735625,4,3.0,2880,5500,9,1920,960,1926,0,98102,47.6448,-122.317,2110,5500,1100000.0
3558910570,735614,5,2.5,1900,9460,7,1190,710,1969,0,98034,47.7096,-122.202,1940,8360,450000.0
1081300390,735536,3,1.75,2020,11050,8,1320,700,1969,0,98059,47.4706,-122.119,1940,11050,330000.0
7805450560,735465,4,2.5,3110,11397,10,3110,0,1984,0,98006,47.5623,-122.106,3110,11586,960000.0
6648770240,735591,4,2.5,2390,7056,9,2390,0,1990,0,98001,47.3385,-122.264,2590,7801,360000.0
5104520810,735455,3,2.5,2150,11672,8,2150,0,2004,0,98038,47.3515,-122.006,2150,5450,378000.0
2719100400,735488,3,1.75,1340,6250,7,1090,250,1941,0,98136,47.5427,-122.386,1550,1755,499950.0
255000320,735438,3,2.5,1990,12866,7,1990,0,1986,0,98072,47.7477,-122.17,2310,8803,450000.0
5398600075,735470,2,2.0,1600,5969,7,800,800,1950,0,98116,47.5691,-122.394,1520,5969,523500.0
7695470200,735575,3,2.5,2680,43995,9,2680,0,1986,0,98077,47.7655,-122.086,2520,37277,600000.0
6892510200,735386,3,2.5,2080,4828,8,2080,0,2002,0,98042,47.3737,-122.132,2190,4620,290000.0
4123800320,735635,3,3.25,1340,5434,7,1340,0,1986,0,98038,47.3779,-122.045,1670,6203,176000.0
809001505,735494,3,2.0,2590,3750,7,1790,800,1904,0,98109,47.635,-122.353,2440,4000,885000.0
3856905185,735408,2,1.75,1240,3000,7,1240,0,1906,0,98105,47.6689,-122.326,1800,4080,483000.0
4051100390,735726,3,1.0,1310,7125,7,1310,0,1978,0,98042,47.3739,-122.148,1650,7290,240000.0
579003240,735501,4,2.25,2530,5200,8,1530,1000,1957,0,98117,47.6985,-122.382,2240,5200,720000.0
2333230060,735542,4,2.5,1780,5822,7,1780,0,2001,0,98058,47.4455,-122.169,1990,4092,311000.0
7129303240,735600,3,2.0,1600,7995,7,1600,0,1950,1984,98118,47.5177,-122.257,2440,6900,332500.0
1219000473,735410,3,1.75,1570,15330,7,1080,490,1956,0,98166,47.4608,-122.34,1250,13330,164950.0
1219000473,735680,3,1.75,1570,15330,7,1080,490,1956,0,98166,47.4608,-122.34,1250,13330,371000.0
5469700060,735621,3,1.75,1650,16200,7,1650,0,1976,0,98031,47.3926,-122.168,1650,8680,264500.0
8819900055,735687,2,1.0,870,4280,6,870,0,1921,0,98105,47.6697,-122.29,1750,4280,503000.0
1995200338,735535,4,2.5,2830,5010,9,2170,660,2000,0,98115,47.6952,-122.327,1880,5739,738000.0
91000320,735499,2,1.0,980,3350,7,980,0,1925,0,98103,47.6858,-122.352,1260,4000,393000.0
8887001600,735700,2,1.0,990,45528,7,990,0,1992,0,98070,47.5013,-122.463,1730,45528,280000.0
7183000060,735682,4,2.5,2360,9647,8,1530,830,1964,0,98003,47.3367,-122.332,2580,9680,260000.0
194000565,735697,2,1.0,1000,4640,7,1000,0,1915,0,98116,47.5659,-122.389,1940,5800,505000.0
3830610320,735603,3,1.5,1660,8000,7,1120,540,1976,0,98030,47.353,-122.172,1900,7500,241000.0
7922710320,735673,3,1.75,1520,9605,7,1520,0,1975,0,98052,47.667,-122.142,2040,9900,530000.0
1231000310,735457,1,1.0,1180,4000,8,840,340,1910,0,98118,47.5561,-122.266,1420,4000,713000.0
173000140,735436,3,1.75,1770,10125,7,1770,0,1944,1978,98133,47.7289,-122.353,1680,9825,487000.0
8651411260,735550,2,1.0,980,5393,6,980,0,1969,0,98042,47.3674,-122.081,980,5200,128000.0
7272000260,735550,3,1.0,1840,10178,7,1040,800,1960,0,98198,47.3979,-122.317,2040,10660,210500.0
2787700060,735613,3,2.5,1810,7210,7,1210,600,1968,0,98059,47.5067,-122.163,1770,7210,420000.0
5499700045,735536,3,2.5,1780,4320,8,1780,0,1930,1986,98115,47.6809,-122.293,1690,4952,679000.0
9433000390,735585,4,2.75,2840,4227,9,2840,0,2014,0,98052,47.7097,-122.107,2880,4227,784950.0
7300400200,735556,4,2.5,2650,6366,9,2650,0,1998,0,98092,47.3325,-122.171,2650,6200,352000.0
2771101963,735395,3,1.5,1270,1318,7,1080,190,2004,0,98199,47.6526,-122.384,1360,1488,386000.0
123039346,735718,3,1.75,1260,17000,7,1260,0,1994,0,98146,47.5114,-122.361,1540,7213,335000.0
524069116,735386,3,2.0,1750,15500,7,1490,260,1982,0,98075,47.5887,-122.065,2450,50094,472500.0
3583300075,735540,5,2.25,2680,13292,8,1340,1340,1976,0,98028,47.7422,-122.257,2220,13181,599950.0
7203220030,735438,4,3.25,3830,6765,9,3830,0,2014,0,98053,47.685,-122.016,3830,6507,963990.0
